iso,name,lon,lat,size_pop,pop_basis,source
USA,Shively,-85.82274,38.20007,15713,minor,GeoNames
USA,Highland Springs,-77.32776,37.54598,15711,minor,GeoNames
USA,Hueytown,-86.99666,33.45122,15710,minor,GeoNames
USA,Talladega,-86.1058,33.43594,15709,minor,GeoNames
USA,New Haven,-85.01441,41.0706,15709,minor,GeoNames
USA,Mill Creek East,-122.18766,47.83602,15709,minor,GeoNames
USA,Koolauloa,-157.9265,21.60579,15697,minor,GeoNames
USA,Middleburg Heights,-81.81291,41.36144,15696,minor,GeoNames
MEX,Jalpa de Mendez,-93.06376,18.17678,15695,minor,GeoNames
USA,Pacific Grove,-121.91662,36.61774,15674,minor,GeoNames
USA,Mitchell,-98.0298,43.70943,15669,minor,GeoNames
USA,Humble,-95.26216,29.99883,15665,minor,GeoNames
USA,Greenwood Village,-104.95081,39.61721,15663,minor,GeoNames
MEX,La Cruz,-106.8925,23.92126,15657,minor,GeoNames
USA,Bryn Mawr-Skyway,-122.24092,47.4943,15645,minor,GeoNames
USA,Bradley,-87.86115,41.14198,15617,minor,GeoNames
CAN,Saint-Basile-le-Grand,-73.28246,45.53338,15605,minor,GeoNames
USA,Elkridge,-76.71358,39.21261,15593,minor,GeoNames
MEX,Zinacatepec,-97.24621,18.33516,15592,minor,GeoNames
MEX,Tulantongo,-98.87464,19.53159,15584,minor,GeoNames
USA,Aberdeen,-76.16412,39.50956,15580,minor,GeoNames
USA,North Myrtle Beach,-78.68002,33.81601,15579,minor,GeoNames
USA,Williamstown,-74.99517,39.68623,15567,minor,GeoNames
CAN,Leduc,-113.55201,53.26682,15561,minor,GeoNames
USA,Long Beach,-89.15282,30.35048,15555,minor,GeoNames
USA,Otsego,-93.59135,45.27413,15551,minor,GeoNames
USA,Boulder City,-114.83249,35.97859,15551,minor,GeoNames
CAN,Magog,-72.14909,45.26678,15550,minor,GeoNames
USA,Fillmore,-118.91815,34.39916,15548,minor,GeoNames
USA,Lake Wales,-81.58591,27.90141,15541,minor,GeoNames
MEX,Libres,-97.68737,19.46574,15536,minor,GeoNames
USA,Addison,-96.82917,32.96179,15518,minor,GeoNames
MEX,Ahualulco de Mercado,-103.97461,20.70137,15512,minor,GeoNames
USA,East Riverdale,-76.911,38.958,15509,minor,GeoNames
MEX,San Pablo Oztotepec,-99.07361,19.18652,15507,minor,GeoNames
USA,Laurinburg,-79.46282,34.77405,15507,minor,GeoNames
USA,Hernando,-89.9937,34.82399,15503,minor,GeoNames
USA,Hurricane,-113.28995,37.17526,15501,minor,GeoNames
USA,Plainfield,-71.91507,41.67649,15498,minor,GeoNames
MEX,Venustiano Carranza,-92.56317,16.33851,15496,minor,GeoNames
USA,Hanover,-76.98304,39.80066,15496,minor,GeoNames
USA,Lithia Springs,-84.66049,33.794,15491,minor,GeoNames
MEX,Las Delicias,-116.94361,32.40889,15486,minor,GeoNames
USA,Farmingville,-73.02955,40.83121,15481,minor,GeoNames
USA,Mastic,-72.84094,40.80204,15481,minor,GeoNames
USA,Setauket-East Setauket,-73.10179,40.93064,15477,minor,GeoNames
USA,Harrison,-74.15626,40.74649,15474,minor,GeoNames
USA,Martha Lake,-122.2393,47.85093,15473,minor,GeoNames
MEX,Cardenas,-99.64247,22.00144,15469,minor,GeoNames
USA,Indianola,-93.55744,41.35805,15467,minor,GeoNames
MEX,Santiago Tuxtla,-95.3006,18.46576,15459,minor,GeoNames
USA,Perry,-83.73157,32.45821,15457,minor,GeoNames
USA,Jasper,-86.93111,38.39144,15451,minor,GeoNames
MEX,Madera,-108.14334,29.19269,15447,minor,GeoNames
USA,Winder,-83.72017,33.99261,15447,minor,GeoNames
USA,Clive,-93.72411,41.60304,15447,minor,GeoNames
USA,Clemson,-82.83737,34.68344,15446,minor,GeoNames
MEX,Periban de Ramos,-102.41526,19.52032,15434,minor,GeoNames
MEX,Juan Aldama,-103.39339,24.29072,15431,minor,GeoNames
USA,Greenwood,-90.17953,33.51623,15431,minor,GeoNames
USA,Tavares,-81.72563,28.80416,15430,minor,GeoNames
USA,Great Falls,-77.28832,38.99817,15427,minor,GeoNames
USA,Jamestown,-98.70844,46.91054,15422,minor,GeoNames
USA,Avocado Heights,-117.99118,34.03612,15411,minor,GeoNames
USA,Kapolei Villages,-158.067,21.33596,15408,minor,GeoNames
USA,Eden,-79.7667,36.48847,15403,minor,GeoNames
USA,Bay Village,-81.92208,41.48477,15402,minor,GeoNames
USA,Lake Butler,-81.54091,28.50167,15400,minor,GeoNames
MEX,San Mateo Huitzilzingo,-98.92504,19.22906,15389,minor,GeoNames
USA,Makakilo City,-158.08583,21.34694,15383,minor,GeoNames
USA,Westbury,-73.58763,40.75566,15379,minor,GeoNames
USA,Bostonia,-116.93642,32.80755,15379,minor,GeoNames
MEX,Ayutla de los Libres,-99.09616,16.96376,15370,minor,GeoNames
USA,Iona,-81.96398,26.52036,15369,minor,GeoNames
USA,Dickson,-87.38779,36.077,15359,minor,GeoNames
USA,Newport,-84.49578,39.09145,15354,minor,GeoNames
USA,Cullman,-86.84361,34.17482,15350,minor,GeoNames
USA,Live Oak,-98.3364,29.56523,15346,minor,GeoNames
USA,Roanoke Rapids,-77.65415,36.46154,15345,minor,GeoNames
USA,Payson,-111.32514,34.23087,15345,minor,GeoNames
USA,Storrs,-72.24952,41.80843,15344,minor,GeoNames
USA,The Dalles,-121.17868,45.59456,15340,minor,GeoNames
USA,Los Lunas,-106.73336,34.80617,15336,minor,GeoNames
USA,Dixon,-89.47955,41.83892,15319,minor,GeoNames
USA,Bellevue,-87.9201,44.44416,15317,minor,GeoNames
USA,Millbrook,-86.36192,32.47986,15314,minor,GeoNames
USA,Wailuku,-156.50604,20.89133,15313,minor,GeoNames
USA,Warren Township,-74.51803,40.60822,15311,minor,GeoNames
MEX,Tuzantla,-100.56679,19.20289,15302,minor,GeoNames
MEX,Villa Independencia,-97.05214,20.05523,15297,minor,GeoNames
USA,Seaford,-73.48818,40.66593,15294,minor,GeoNames
USA,Washougal,-122.35342,45.58262,15288,minor,GeoNames
CAN,Saint-Charles-Borromee,-73.46586,46.05007,15285,minor,GeoNames
USA,Dallas,-123.31705,44.91928,15277,minor,GeoNames
USA,Henderson,-78.39916,36.32959,15271,minor,GeoNames
USA,Stallings,-80.68618,35.0907,15270,minor,GeoNames
USA,River Falls,-92.62381,44.86136,15269,minor,GeoNames
USA,Berkley,-83.18354,42.50309,15268,minor,GeoNames
USA,Damascus,-77.20387,39.28844,15257,minor,GeoNames
CAN,Saint John West,-66.07776,45.25937,15255,minor,GeoNames
USA,Shelbyville,-85.22357,38.21201,15253,minor,GeoNames
MEX,Coscomatepec de Bravo,-97.04685,19.07275,15252,minor,GeoNames
USA,Kennedy Street,-77.01799,38.9563,15251,minor,GeoNames
USA,Susanville,-120.65301,40.41628,15247,minor,GeoNames
USA,Pataskala,-82.67433,39.99562,15245,minor,GeoNames
MEX,Tepeapulco,-98.55266,19.7884,15244,minor,GeoNames
MEX,Tecamac,-98.96895,19.71288,15244,minor,GeoNames
MEX,Alborada Jaltenco,-99.06889,19.66194,15235,minor,GeoNames
MEX,Tepalcatepec,-102.84704,19.18725,15221,minor,GeoNames
USA,Traverse City,-85.62063,44.76306,15218,minor,GeoNames
USA,South Yuba City,-121.63913,39.11656,15217,minor,GeoNames
USA,Merrifield,-77.22693,38.87428,15212,minor,GeoNames
USA,Ledyard,-72.01424,41.43982,15212,minor,GeoNames
CAN,Saint-Vincent-de-Paul,-73.64918,45.61678,15194,minor,GeoNames
USA,Fords,-74.31598,40.52927,15187,minor,GeoNames
USA,New Territory,-95.68078,29.59412,15186,minor,GeoNames
USA,Kapolei,-158.0582,21.33555,15186,minor,GeoNames
MEX,Villa Hidalgo,-102.58803,21.67616,15182,minor,GeoNames
USA,Clearlake,-122.62637,38.95823,15182,minor,GeoNames
USA,McKinleyville,-124.10062,40.94652,15177,minor,GeoNames
USA,Brunswick,-69.96533,43.91452,15175,minor,GeoNames
MEX,Puebla,-115.35387,32.56645,15168,minor,GeoNames
USA,Highview,-85.62413,38.14285,15167,minor,GeoNames
MEX,Cienega de Flores,-100.16617,25.9545,15162,minor,GeoNames
MEX,Tetla,-98.10325,19.44204,15161,minor,GeoNames
USA,Kenmore,-78.87004,42.96589,15160,minor,GeoNames
USA,Belvedere Park,-84.26742,33.75483,15152,minor,GeoNames
USA,Ripon,-121.12438,37.74159,15151,minor,GeoNames
USA,Rossville,-76.47968,39.33844,15147,minor,GeoNames
USA,Depew,-78.69225,42.90395,15146,minor,GeoNames
USA,Seven Oaks,-81.14648,34.04876,15144,minor,GeoNames
USA,Wilmington Island,-80.97372,32.00355,15138,minor,GeoNames
USA,Parlier,-119.52707,36.61162,15138,minor,GeoNames
USA,Gates-North Gates,-77.70066,43.16547,15138,minor,GeoNames
USA,East Rancho Dominguez,-118.19535,33.89807,15135,minor,GeoNames
MEX,Crucecita,-96.135,15.76889,15130,minor,GeoNames
USA,Natchez,-91.40329,31.56017,15128,minor,GeoNames
USA,Cloverly,-76.99775,39.10816,15126,minor,GeoNames
USA,Newton,-93.04798,41.69971,15125,minor,GeoNames
USA,Lamont,-118.91427,35.25968,15120,minor,GeoNames
MEX,Tecpan de Galeana,-100.63032,17.21976,15119,minor,GeoNames
USA,East Brainerd,-85.15023,34.99591,15114,minor,GeoNames
USA,Vandalia,-84.19883,39.89061,15106,minor,GeoNames
USA,Rio Linda,-121.44857,38.69101,15106,minor,GeoNames
USA,East Longmeadow,-72.51259,42.06454,15102,minor,GeoNames
USA,Ramsey,-74.14098,41.05732,15102,minor,GeoNames
USA,West Park,-80.19894,25.98454,15097,minor,GeoNames
CAN,Kenora,-94.48985,49.76741,15096,minor,GeoNames
USA,Greeneville,-82.83099,36.16316,15094,minor,GeoNames
USA,Mount Vernon,-88.90312,38.31727,15087,minor,GeoNames
CAN,Sooke,-123.72762,48.37463,15086,minor,GeoNames
USA,Adelphi,-76.97192,39.00317,15086,minor,GeoNames
USA,Front Royal,-78.19444,38.91817,15070,minor,GeoNames
USA,Weston,-89.54762,44.8908,15069,minor,GeoNames
MEX,Tangancicuaro de Arista,-102.20717,19.88684,15068,minor,GeoNames
USA,Spanish Springs,-119.70741,39.64908,15064,minor,GeoNames
USA,Fort Leonard Wood,-92.15717,37.70573,15061,minor,GeoNames
USA,Duxbury,-70.67226,42.04177,15059,minor,GeoNames
USA,Sterling,-89.69622,41.78864,15057,minor,GeoNames
USA,Williamsburg,-76.70746,37.2707,15052,minor,GeoNames
USA,Somerton,-114.70968,32.59644,15048,minor,GeoNames
USA,Three Lakes,-80.39839,25.64205,15047,minor,GeoNames
MEX,Xalatlaco,-99.41844,19.18314,15043,minor,GeoNames
USA,Auburndale,-81.78869,28.0653,15035,minor,GeoNames
USA,Gloversville,-74.34375,43.05285,15023,minor,GeoNames
USA,Hereford,-102.39932,34.81521,15021,minor,GeoNames
USA,Eggertsville,-78.80392,42.96339,15019,minor,GeoNames
MEX,Ocotlan de Morelos,-96.67504,16.79183,15016,minor,GeoNames
MEX,Alto Lucero,-97.44194,20.95361,15011,minor,GeoNames
USA,Batavia,-78.18752,42.99812,15010,minor,GeoNames
USA,Dumas,-101.97324,35.86559,15001,minor,GeoNames
MEX,Tecuala,-105.45998,22.40043,14921,minor,Natural Earth
USA,Bemidji,-94.88019,47.47357,14796,minor,Natural Earth
CAN,Prince Rupert,-130.32999,54.31667,14708,minor,Natural Earth
MEX,Tecpan,-100.67999,17.24999,14638,minor,Natural Earth
USA,Vernal,-109.528,40.4554,14353,minor,Natural Earth
CAN,Williams Lake,-122.15,52.11665,14168,minor,Natural Earth
CAN,Brooks,-111.9,50.56705,14163,minor,Natural Earth
USA,Cadillac,-85.41361,44.25121,14097,minor,Natural Earth
USA,Burley,-113.79188,42.53581,14042,minor,Natural Earth
USA,Glenwood Springs,-107.3247,39.54659,14004,minor,Natural Earth
USA,Pierre,-100.35055,44.36834,13879,minor,Natural Earth
CAN,Quesnel,-122.48328,52.98368,13788,minor,Natural Earth
CAN,Thompson,-97.86662,55.74994,13727,minor,Natural Earth
USA,Douglas,-82.85069,31.50778,13441,minor,Natural Earth
CAN,Dolbeau,-72.23333,48.86659,13337,minor,Natural Earth
USA,Palmer,-149.11269,61.59971,13111,minor,Natural Earth
MEX,Guerrero Negro,-114.16997,27.99042,13054,minor,Natural Earth
USA,Beeville,-97.75084,28.40598,13004,minor,Natural Earth
USA,Tomah,-90.50389,43.98505,12997,minor,Natural Earth
USA,Woodward,-99.39769,36.43342,12931,minor,Natural Earth
MEX,Vicente Guerrero,-116.00926,30.76405,12829,minor,Natural Earth
CAN,Powell River,-124.54998,49.88371,12779,minor,Natural Earth
USA,Petoskey,-84.95519,45.37375,12667,minor,Natural Earth
MEX,Isla Mujeres,-86.71145,21.20839,12491,minor,Natural Earth
MEX,Aldama,-98.06997,22.92042,12292,minor,Natural Earth
USA,Los Alamos,-106.29771,35.8911,12233,minor,Natural Earth
USA,Ontario,-116.96189,44.02663,12187,minor,Natural Earth
MEX,Santa Rosalía,-112.28336,27.31708,11899,minor,Natural Earth
MEX,Balancán,-91.52998,17.79996,11895,minor,Natural Earth
MEX,Nacozari de García,-109.64998,30.42002,11872,minor,Natural Earth
CAN,Wetaskiwin,-113.3833,52.96657,11823,minor,Natural Earth
MEX,Ascensión,-107.97998,31.10003,11781,minor,Natural Earth
CAN,Nelson,-117.28329,49.48366,11779,minor,Natural Earth
USA,Coffeyville,-95.62632,37.03806,11760,minor,Natural Earth
USA,Port Lavaca,-96.62969,28.61602,11743,minor,Natural Earth
USA,Vernon,-99.29038,34.15105,11660,minor,Natural Earth
CAN,Mont-Laurier,-75.50003,46.55037,11642,minor,Natural Earth
USA,Crescent City,-124.20049,41.75646,11534,minor,Natural Earth
USA,Riverton,-108.39505,43.02816,11508,minor,Natural Earth
USA,Rhinelander,-89.41207,45.63991,11483,minor,Natural Earth
USA,Green River,-109.46498,41.51456,11358,minor,Natural Earth
MEX,Loreto,-111.35166,26.01333,11227,minor,Natural Earth
USA,Spencer,-95.14717,43.14529,11203,minor,Natural Earth
USA,Guymon,-101.4795,36.68581,11178,minor,Natural Earth
MEX,El Fuerte,-108.62,26.42041,11171,minor,Natural Earth
USA,Havre,-109.67768,48.54524,11154,minor,Natural Earth
MEX,Villanueva,-102.88001,22.35002,11138,minor,Natural Earth
CAN,Dawson Creek,-120.23327,55.76697,10802,minor,Natural Earth
MEX,Santa Barbara,-105.82004,26.80044,10800,minor,Natural Earth
USA,Safford,-109.70688,32.83382,10668,minor,Natural Earth
MEX,Valparaíso,-103.56997,22.77043,10545,minor,Natural Earth
MEX,Canatlan,-104.78,24.51999,10342,minor,Natural Earth
CAN,Labrador City,-66.91587,52.94143,10313,minor,Natural Earth
USA,Price,-110.81002,39.59979,10281,minor,Natural Earth
CAN,Hinton,-117.58335,53.39998,10265,minor,Natural Earth
USA,Astoria,-123.83,46.18838,10011,minor,Natural Earth
CAN,Selkirk,-96.88332,50.15003,9986,minor,Natural Earth
USA,Winslow,-110.69682,35.02361,9931,minor,Natural Earth
USA,Kailua-Kona,-155.98771,19.63814,9870,minor,Natural Earth
USA,Winnemucca,-117.73468,40.97338,9666,minor,Natural Earth
USA,Presque Isle,-68.01246,46.67558,9466,minor,Natural Earth
USA,Kodiak,-152.40699,57.79,9461,minor,Natural Earth
USA,Craig,-107.5504,40.51728,9391,minor,Natural Earth
CAN,Weyburn,-103.85,49.66657,9362,minor,Natural Earth
CAN,Amherst,-64.21658,45.81657,9336,minor,Natural Earth
MEX,Villa Ahumada,-106.51,30.61044,9326,minor,Natural Earth
CAN,Kapuskasing,-82.43333,49.41669,9240,minor,Natural Earth
MEX,Halachó,-90.08002,20.47998,9165,minor,Natural Earth
USA,Cody,-109.0571,44.52321,9161,minor,Natural Earth
USA,Trinidad,-104.5064,37.17133,9156,minor,Natural Earth
CAN,Dauphin,-100.04995,51.15002,9077,minor,Natural Earth
USA,Ketchikan,-131.66399,55.35622,9070,minor,Natural Earth
MEX,Tula,-99.72,23.00039,9054,minor,Natural Earth
USA,Sitka,-135.32755,57.0604,8931,minor,Natural Earth
MEX,Cuencame,-103.69999,24.87041,8876,minor,Natural Earth
USA,Virginia,-92.5364,47.52367,8709,minor,Natural Earth
USA,Socorro,-106.89899,34.06212,8668,minor,Natural Earth
USA,Crookston,-96.60773,47.77376,8653,minor,Natural Earth
USA,Lamar,-102.61941,38.0865,8620,minor,Natural Earth
USA,Miles City,-105.83998,46.40888,8615,minor,Natural Earth
USA,Montpelier,-72.57581,44.25997,8538,minor,Natural Earth
USA,Rawlins,-107.23429,41.79066,8533,minor,Natural Earth
USA,Wasilla,-149.43944,61.58173,8521,minor,Natural Earth
USA,Pecos,-103.49989,31.41579,8372,minor,Natural Earth
USA,Alliance,-102.87019,42.1014,8344,minor,Natural Earth
USA,Tillamook,-123.8425,45.45525,8145,minor,Natural Earth
USA,McCook,-100.62617,40.20559,8012,minor,Natural Earth
CAN,Dryden,-92.83334,49.78333,7862,minor,Natural Earth
USA,London,-84.08335,37.12888,7844,minor,Natural Earth
USA,Devils Lake,-98.85969,48.11222,7813,minor,Natural Earth
USA,Fort Stockton,-102.885,30.89169,7721,minor,Natural Earth
CAN,Revelstoke,-118.18334,51.00046,7668,minor,Natural Earth
USA,Richfield,-112.0833,38.77248,7621,minor,Natural Earth
USA,Kenai,-151.25801,60.55435,7610,minor,Natural Earth
CAN,Happy Valley - Goose Bay,-60.3,53.29999,7572,minor,Natural Earth
MEX,Mitla,-96.39999,16.91704,7547,minor,Natural Earth
CAN,Banff,-115.57192,51.178,7502,minor,Natural Earth
CAN,Yarmouth,-66.11258,43.83079,7500,minor,Natural Earth
USA,Gunnison,-106.92829,38.54476,7324,minor,Natural Earth
CAN,La Sarre,-79.20003,48.8,7206,minor,Natural Earth
USA,Truth or Consequences,-107.2529,33.1336,7121,minor,Natural Earth
CAN,Parry Sound,-80.03301,45.3337,7105,minor,Natural Earth
USA,Dalhart,-102.51861,36.06081,7088,minor,Natural Earth
USA,Raton,-104.43989,36.8974,7073,minor,Natural Earth
USA,Ironwood,-90.15939,46.45581,7064,minor,Natural Earth
CAN,Stephenville,-58.56656,48.55041,7054,minor,Natural Earth
USA,Needles,-114.61335,34.84843,6974,minor,Natural Earth
USA,Powell,-108.75844,44.75867,6895,minor,Natural Earth
USA,Lander,-108.7326,42.833,6821,minor,Natural Earth
CAN,Antigonish,-61.99819,45.62692,6739,minor,Natural Earth
USA,Houlton,-67.83972,46.12552,6703,minor,Natural Earth
USA,Alpine,-103.665,30.36072,6587,minor,Natural Earth
USA,Homer,-151.54828,59.64293,6560,minor,Natural Earth
USA,Childress,-100.21392,34.42489,6557,minor,Natural Earth
USA,Sidney,-102.97827,41.1398,6492,minor,Natural Earth
CAN,Flin Flon,-101.8833,54.76659,6393,minor,Natural Earth
CAN,Fort Nelson,-122.68654,58.80388,6315,minor,Natural Earth
USA,Douglas,-105.38453,42.75647,6298,minor,Natural Earth
CAN,Smithers,-127.16659,54.76659,6245,minor,Natural Earth
USA,Bethel,-161.7558,60.7933,6228,minor,Natural Earth
CAN,Iqaluit,-68.50019,63.75046,6124,minor,Natural Earth
CAN,Bathurst,-65.64998,47.59997,6111,minor,Natural Earth
USA,Bar Harbor,-68.20437,44.3879,6090,minor,Natural Earth
CAN,The Pas,-101.23331,53.81662,6055,minor,Natural Earth
CAN,Norway House,-97.83329,53.96659,6000,minor,Natural Earth
CAN,Meadow Lake,-108.43474,54.13012,5882,minor,Natural Earth
USA,Glendive,-104.71049,47.10858,5856,minor,Natural Earth
CAN,Vegreville,-112.04997,53.49998,5813,minor,Natural Earth
USA,Chadron,-103.00308,42.82791,5798,minor,Natural Earth
USA,Moab,-109.54919,38.5737,5730,minor,Natural Earth
CAN,Stettler,-112.68329,52.33297,5494,minor,Natural Earth
USA,Falfurrias,-98.1449,27.2269,5349,minor,Natural Earth
CAN,Peace River,-117.28329,56.23332,5340,minor,Natural Earth
USA,Polson,-114.15669,47.68801,5326,minor,Natural Earth
USA,Tucumcari,-103.72551,35.1698,5313,minor,Natural Earth
CAN,New Liskeard,-79.66665,47.50001,5203,minor,Natural Earth
USA,Willcox,-109.83139,32.25321,5146,minor,Natural Earth
USA,Nephi,-111.83548,39.71028,5117,minor,Natural Earth
CAN,Hearst,-83.66658,49.70049,5043,minor,Natural Earth
USA,Bishop,-118.39408,37.36396,4827,minor,Natural Earth
CAN,Creston,-116.5167,49.09996,4816,minor,Natural Earth
CAN,Marathon,-86.36665,48.7504,4627,minor,Natural Earth
CAN,Sioux Lookout,-91.91665,50.26296,4570,minor,Natural Earth
USA,Dillon,-112.68399,45.21568,4463,minor,Natural Earth
USA,Hardin,-107.61249,45.73177,4448,minor,Natural Earth
CAN,Cochrane,-81.01656,49.06702,4441,minor,Natural Earth
CAN,Kindersley,-109.1333,51.46697,4383,minor,Natural Earth
USA,Goodland,-101.71104,39.34849,4378,minor,Natural Earth
USA,Utqiaġvik,-156.78858,71.29057,4336,minor,Natural Earth
CAN,Liverpool,-64.72001,44.03996,4331,minor,Natural Earth
CAN,Melville,-102.79999,50.93331,4279,minor,Natural Earth
CAN,Channel-Port aux Basques,-59.15004,47.567,4220,minor,Natural Earth
USA,Ely,-114.88768,39.24702,4216,minor,Natural Earth
CAN,Deer Lake,-57.42692,49.1744,4163,minor,Natural Earth
USA,Valdez,-146.34829,61.136,4036,minor,Natural Earth
CAN,St-Augustin,-58.647,51.24231,3961,minor,Natural Earth
CAN,Digby,-65.76049,44.62259,3949,minor,Natural Earth
CAN,Jasper,-118.08337,52.88332,3907,minor,Natural Earth
CAN,Hay River,-115.78834,60.81428,3900,minor,Natural Earth
CAN,Windsor,-64.12912,44.9806,3864,minor,Natural Earth
USA,Mt. Shasta,-122.30939,41.31036,3855,minor,Natural Earth
CAN,La Ronge,-105.30002,55.10001,3783,minor,Natural Earth
CAN,Deer Lake,-94.06659,52.61703,3743,minor,Natural Earth
USA,Ely,-91.8257,47.90042,3731,minor,Natural Earth
CAN,Gaspé,-64.49336,48.83731,3677,minor,Natural Earth
CAN,Atikokan,-91.61659,48.7504,3625,minor,Natural Earth
USA,Salmon,-113.895,45.17568,3601,minor,Natural Earth
USA,Unalaska,-166.5316,53.86858,3571,minor,Natural Earth
USA,Nome,-165.40637,64.5061,3485,minor,Natural Earth
USA,Thermopolis,-108.21467,43.64598,3445,minor,Natural Earth
USA,Kanab,-112.52549,37.04739,3442,minor,Natural Earth
USA,Kitty Hawk,-75.70472,36.07732,3413,minor,Natural Earth
CAN,Gander,-54.54999,48.95,3345,minor,Natural Earth
USA,Calais,-67.24239,45.16599,3306,minor,Natural Earth
USA,Tonopah,-117.22898,38.06699,3261,minor,Natural Earth
USA,Glasgow,-106.63526,48.18397,3240,minor,Natural Earth
CAN,Fort Chipewyan,-111.15,58.7171,3222,minor,Natural Earth
USA,Kotzebue,-162.5966,66.89869,3194,minor,Natural Earth
CAN,Shelburne,-65.31936,43.76561,3167,minor,Natural Earth
USA,Mobridge,-100.43471,45.54013,3156,minor,Natural Earth
CAN,Inuvik,-133.69999,68.34997,3022,minor,Natural Earth
USA,Montpelier,-111.29691,42.32262,2997,minor,Natural Earth
CAN,Lac La Biche,-111.9647,54.77194,2986,minor,Natural Earth
USA,Seward,-149.46998,60.12616,2900,minor,Natural Earth
CAN,Lillooet,-121.93327,50.68371,2893,minor,Natural Earth
MEX,Nautla,-96.78335,20.21658,2890,minor,Natural Earth
USA,Lead,-103.76577,44.35084,2874,minor,Natural Earth
CAN,Port Burwell,-64.7411,60.26646,2762,minor,Natural Earth
CAN,Chapleau,-83.40001,47.83371,2663,minor,Natural Earth
CAN,Mistassini,-73.86659,50.41706,2645,minor,Natural Earth
CAN,Burns Lake,-125.7666,54.21701,2635,minor,Natural Earth
CAN,Gimli,-96.99998,50.6333,2623,minor,Natural Earth
USA,Parowan,-112.82721,37.84253,2571,minor,Natural Earth
CAN,Athabasca,-113.26659,54.71703,2539,minor,Natural Earth
CAN,Nelson House,-98.85002,55.80046,2500,minor,Natural Earth
USA,Prudhoe Bay,-148.66936,70.29218,2500,minor,Natural Earth
USA,Dillingham,-158.48031,59.05656,2488,minor,Natural Earth
CAN,Rankin Inlet,-92.09532,62.81667,2472,minor,Natural Earth
USA,White Sulphur Springs,-80.30348,37.79388,2407,minor,Natural Earth
CAN,Port Hardy,-127.49998,50.71707,2295,minor,Natural Earth
USA,Apalachicola,-84.99252,29.72561,2284,minor,Natural Earth
USA,Cordova,-145.7575,60.54278,2257,minor,Natural Earth
CAN,Biggar,-107.98329,52.0504,2192,minor,Natural Earth
CAN,Wiarton,-81.1333,44.73369,2182,minor,Natural Earth
USA,Van Horn,-104.83224,31.04248,2175,minor,Natural Earth
CAN,Wawa,-84.78334,48.00042,2174,minor,Natural Earth
CAN,Hudson Bay,-102.3833,52.85043,2157,minor,Natural Earth
USA,Gila Bend,-112.72465,32.95038,2088,minor,Natural Earth
